Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;New Hampshire;33;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;28;Not Applicable;Not Applicable
Total;New Hampshire;33;01/07/2017;01/07/2017;;;60;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;10;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;48;Not Applicable;Not Applicable
Total;New Hampshire;33;01/08/2017;01/08/2017;;;76;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;40;Not Applicable;Not Applicable
Total;New Hampshire;33;01/09/2017;01/09/2017;;;68;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;54;Not Applicable;Not Applicable
Total;New Hampshire;33;01/10/2017;01/10/2017;;;79;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;49;Not Applicable;Not Applicable
Total;New Hampshire;33;01/11/2017;01/11/2017;;;94;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;40;Not Applicable;Not Applicable
Total;New Hampshire;33;01/12/2017;01/12/2017;;;76;Not Applicable;Not Applicable
Total;New Hampshire;33;;;;;985;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2017;01/01/2017;Influenza with pneumonia, virus not identified;J11.0;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;144;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;39;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;288;Not Applicable;Not Applicable
Total;New Jersey;34;01/01/2017;01/01/2017;;;564;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2017;01/02/2017;Influenza with pneumonia, virus not identified;J11.0;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;135;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;46;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;252;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2017;01/02/2017;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;New Jersey;34;01/02/2017;01/02/2017;;;517;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;109;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;247;Not Applicable;Not Applicable
Total;New Jersey;34;01/03/2017;01/03/2017;;;440;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;100;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;42;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;214;Not Applicable;Not Applicable
Total;New Jersey;34;01/04/2017;01/04/2017;;;419;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;76;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;206;Not Applicable;Not Applicable
Total;New Jersey;34;01/05/2017;01/05/2017;;;347;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;80;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2017;01/06/2017;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;184;Not Applicable;Not Applicable
Total;New Jersey;34;01/06/2017;01/06/2017;;;332;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2017;01/07/2017;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;204;Not Applicable;Not Applicable
Total;New Jersey;34;01/07/2017;01/07/2017;;;341;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;63;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2017;01/08/2017;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;16;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;154;Not Applicable;Not Applicable
Total;New Jersey;34;01/08/2017;01/08/2017;;;268;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;72;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2017;01/09/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;23;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;152;Not Applicable;Not Applicable
Total;New Jersey;34;01/09/2017;01/09/2017;;;279;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;88;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;182;Not Applicable;Not Applicable
Total;New Jersey;34;01/10/2017;01/10/2017;;;322;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;92;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2017;01/11/2017;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;171;Not Applicable;Not Applicable
Total;New Jersey;34;01/11/2017;01/11/2017;;;312;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;118;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2017;01/12/2017;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;29;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;212;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2017;01/12/2017;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;New Jersey;34;01/12/2017;01/12/2017;;;423;Not Applicable;Not Applicable
Total;New Jersey;34;;;;;4564;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;77;Not Applicable;Not Applicable
Total;New Mexico;35;01/01/2017;01/01/2017;;;139;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;36;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;18;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;83;Not Applicable;Not Applicable
Total;New Mexico;35;01/02/2017;01/02/2017;;;174;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;27;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;18;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;90;Not Applicable;Not Applicable
Total;New Mexico;35;01/03/2017;01/03/2017;;;165;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;76;Not Applicable;Not Applicable
Total;New Mexico;35;01/04/2017;01/04/2017;;;127;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;95;Not Applicable;Not Applicable
Total;New Mexico;35;01/05/2017;01/05/2017;;;138;Not Applicable;Not Applicable
aaa;New Mexico;35;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;New Mexico;35;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;55;Not Applicable;Not Applicable
Total;New Mexico;35;01/06/2017;01/06/2017;;;95;Not Applicable;Not Applicable
aaa;New Mexico;35;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;59;Not Applicable;Not Applicable
Total;New Mexico;35;01/07/2017;01/07/2017;;;95;Not Applicable;Not Applicable
aaa;New Mexico;35;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;New Mexico;35;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;70;Not Applicable;Not Applicable
Total;New Mexico;35;01/08/2017;01/08/2017;;;98;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;59;Not Applicable;Not Applicable
Total;New Mexico;35;01/09/2017;01/09/2017;;;97;Not Applicable;Not Applicable
aaa;New Mexico;35;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;New Mexico;35;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;64;Not Applicable;Not Applicable
Total;New Mexico;35;01/10/2017;01/10/2017;;;96;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;24;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2017;01/11/2017;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;54;Not Applicable;Not Applicable
Total;New Mexico;35;01/11/2017;01/11/2017;;;112;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;38;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;67;Not Applicable;Not Applicable
Total;New Mexico;35;01/12/2017;01/12/2017;;;145;Not Applicable;Not Applicable
Total;New Mexico;35;;;;;1481;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Influenza with pneumonia, influenza virus identified;J10.0;13;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;11;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Influenza with pneumonia, virus not identified;J11.0;24;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;20;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Bacterial pneumonia, unspecified;J15.9;34;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Lobar pneumonia, unspecified;J18.1;100;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;329;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;116;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;36;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;484;Not Applicable;Not Applicable
aaa;New York;36;01/01/2017;01/01/2017;Asthma, unspecified;J45.9;24;Not Applicable;Not Applicable
Total;New York;36;01/01/2017;01/01/2017;;;1263;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Influenza with pneumonia, influenza virus identified;J10.0;14;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;17;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Influenza with pneumonia, virus not identified;J11.0;34;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;10;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Bacterial pneumonia, unspecified;J15.9;32;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Lobar pneumonia, unspecified;J18.1;61;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;321;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;36;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;108;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;33;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;473;Not Applicable;Not Applicable
aaa;New York;36;01/02/2017;01/02/2017;Asthma, unspecified;J45.9;20;Not Applicable;Not Applicable
Total;New York;36;01/02/2017;01/02/2017;;;1185;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Influenza with pneumonia, virus not identified;J11.0;12;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;16;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Bacterial pneumonia, unspecified;J15.9;32;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Bronchopneumonia, unspecified;J18.0;12;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Lobar pneumonia, unspecified;J18.1;48;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;281;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;30;Not Applicable;Not Applicable
aaa;New York;36;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;129;Not Applicable;Not Applicable
