Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;New York;36;01/01/2015;01/01/2015;Bronchiectasis;J47;13;Not Applicable;Not Applicable
Total;New York;36;01/01/2015;01/01/2015;;;1507;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Influenza with pneumonia, influenza virus identified;J10.0;11;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Influenza with other respiratory manifestations, influenza virus identified;J10.1;11;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Influenza with pneumonia, virus not identified;J11.0;22;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;23;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Pneumonia due to staphylococcus;J15.2;11;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Bacterial pneumonia, unspecified;J15.9;41;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Lobar pneumonia, unspecified;J18.1;92;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;339;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;34;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;122;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;33;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;442;Not Applicable;Not Applicable
aaa;New York;36;01/02/2015;01/02/2015;Asthma, unspecified;J45.9;30;Not Applicable;Not Applicable
Total;New York;36;01/02/2015;01/02/2015;;;1254;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Influenza with pneumonia, influenza virus identified;J10.0;12;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Influenza with pneumonia, virus not identified;J11.0;15;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Bacterial pneumonia, unspecified;J15.9;34;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Lobar pneumonia, unspecified;J18.1;60;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;314;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;43;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;118;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;39;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;491;Not Applicable;Not Applicable
aaa;New York;36;01/03/2015;01/03/2015;Asthma, unspecified;J45.9;24;Not Applicable;Not Applicable
Total;New York;36;01/03/2015;01/03/2015;;;1212;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Bacterial pneumonia, unspecified;J15.9;26;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Lobar pneumonia, unspecified;J18.1;59;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;294;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;28;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;100;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;25;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;454;Not Applicable;Not Applicable
aaa;New York;36;01/04/2015;01/04/2015;Asthma, unspecified;J45.9;22;Not Applicable;Not Applicable
Total;New York;36;01/04/2015;01/04/2015;;;1067;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Bacterial pneumonia, unspecified;J15.9;36;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Lobar pneumonia, unspecified;J18.1;60;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;250;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Emphysema, unspecified;J43.9;38;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;109;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;28;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;430;Not Applicable;Not Applicable
aaa;New York;36;01/05/2015;01/05/2015;Asthma, unspecified;J45.9;26;Not Applicable;Not Applicable
Total;New York;36;01/05/2015;01/05/2015;;;1017;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Bacterial pneumonia, unspecified;J15.9;31;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Lobar pneumonia, unspecified;J18.1;50;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;245;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;85;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;22;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;389;Not Applicable;Not Applicable
aaa;New York;36;01/06/2015;01/06/2015;Asthma, unspecified;J45.9;22;Not Applicable;Not Applicable
Total;New York;36;01/06/2015;01/06/2015;;;906;Not Applicable;Not Applicable
aaa;New York;36;01/07/2015;01/07/2015;Bacterial pneumonia, unspecified;J15.9;20;Not Applicable;Not Applicable
aaa;New York;36;01/07/2015;01/07/2015;Lobar pneumonia, unspecified;J18.1;42;Not Applicable;Not Applicable
aaa;New York;36;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;231;Not Applicable;Not Applicable
aaa;New York;36;01/07/2015;01/07/2015;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;New York;36;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;94;Not Applicable;Not Applicable
aaa;New York;36;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;New York;36;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;355;Not Applicable;Not Applicable
Total;New York;36;01/07/2015;01/07/2015;;;818;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Bacterial pneumonia, unspecified;J15.9;27;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Lobar pneumonia, unspecified;J18.1;54;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;223;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Emphysema, unspecified;J43.9;30;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;70;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;294;Not Applicable;Not Applicable
aaa;New York;36;01/08/2015;01/08/2015;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;New York;36;01/08/2015;01/08/2015;;;765;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Bacterial pneumonia, unspecified;J15.9;26;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Lobar pneumonia, unspecified;J18.1;48;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;215;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;82;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;327;Not Applicable;Not Applicable
aaa;New York;36;01/09/2015;01/09/2015;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;New York;36;01/09/2015;01/09/2015;;;786;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Bacterial pneumonia, unspecified;J15.9;28;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Lobar pneumonia, unspecified;J18.1;57;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;250;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Emphysema, unspecified;J43.9;39;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;87;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;27;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;336;Not Applicable;Not Applicable
aaa;New York;36;01/10/2015;01/10/2015;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;New York;36;01/10/2015;01/10/2015;;;867;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Bacterial pneumonia, unspecified;J15.9;20;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Lobar pneumonia, unspecified;J18.1;56;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;240;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;72;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;381;Not Applicable;Not Applicable
aaa;New York;36;01/11/2015;01/11/2015;Asthma, unspecified;J45.9;32;Not Applicable;Not Applicable
Total;New York;36;01/11/2015;01/11/2015;;;865;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Bacterial pneumonia, unspecified;J15.9;26;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Lobar pneumonia, unspecified;J18.1;47;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;247;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Emphysema, unspecified;J43.9;32;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;91;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;28;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;395;Not Applicable;Not Applicable
aaa;New York;36;01/12/2015;01/12/2015;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
Total;New York;36;01/12/2015;01/12/2015;;;926;Not Applicable;Not Applicable
Total;New York;36;;;;;11990;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Influenza with pneumonia, influenza virus identified;J10.0;45;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, influenza virus identified;J10.1;16;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;56;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;50;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Bacterial pneumonia, unspecified;J15.9;11;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;218;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;115;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;North Carolina;37;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;431;Not Applicable;Not Applicable
Total;North Carolina;37;01/01/2015;01/01/2015;;;1021;Not Applicable;Not Applicable
aaa;North Carolina;37;01/02/2015;01/02/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;15;Not Applicable;Not Applicable
aaa;North Carolina;37;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;168;Not Applicable;Not Applicable
aaa;North Carolina;37;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;North Carolina;37;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;77;Not Applicable;Not Applicable
aaa;North Carolina;37;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;North Carolina;37;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;347;Not Applicable;Not Applicable
Total;North Carolina;37;01/02/2015;01/02/2015;;;700;Not Applicable;Not Applicable
aaa;North Carolina;37;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;200;Not Applicable;Not Applicable
aaa;North Carolina;37;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;North Carolina;37;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;85;Not Applicable;Not Applicable
aaa;North Carolina;37;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;24;Not Applicable;Not Applicable
aaa;North Carolina;37;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;361;Not Applicable;Not Applicable
aaa;North Carolina;37;01/03/2015;01/03/2015;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;North Carolina;37;01/03/2015;01/03/2015;;;737;Not Applicable;Not Applicable
aaa;North Carolina;37;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;164;Not Applicable;Not Applicable
aaa;North Carolina;37;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;North Carolina;37;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;55;Not Applicable;Not Applicable
aaa;North Carolina;37;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;North Carolina;37;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;322;Not Applicable;Not Applicable
Total;North Carolina;37;01/04/2015;01/04/2015;;;609;Not Applicable;Not Applicable
aaa;North Carolina;37;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;120;Not Applicable;Not Applicable
aaa;North Carolina;37;01/05/2015;01/05/2015;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;North Carolina;37;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;53;Not Applicable;Not Applicable
aaa;North Carolina;37;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;North Carolina;37;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;307;Not Applicable;Not Applicable
Total;North Carolina;37;01/05/2015;01/05/2015;;;545;Not Applicable;Not Applicable
aaa;North Carolina;37;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;98;Not Applicable;Not Applicable
aaa;North Carolina;37;01/06/2015;01/06/2015;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;North Carolina;37;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;North Carolina;37;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;North Carolina;37;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;271;Not Applicable;Not Applicable
Total;North Carolina;37;01/06/2015;01/06/2015;;;468;Not Applicable;Not Applicable
aaa;North Carolina;37;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;129;Not Applicable;Not Applicable
aaa;North Carolina;37;01/07/2015;01/07/2015;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;North Carolina;37;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;63;Not Applicable;Not Applicable
aaa;North Carolina;37;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;North Carolina;37;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;314;Not Applicable;Not Applicable
Total;North Carolina;37;01/07/2015;01/07/2015;;;565;Not Applicable;Not Applicable
aaa;North Carolina;37;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;116;Not Applicable;Not Applicable
